1	6761	6891	2	2	1	232	0	25
1	6956	9557	2	2	1	101	8	25
1	6956	9589	2	2	0	2	0	16
1	9695	10080	2	2	1	138	0	23
1	10192	11549	2	2	1	8	0	20
1	12522	12794	1	1	1	3	0	21
1	12954	13033	1	1	1	1	0	6
1	13136	13218	1	1	1	4	0	22
1	13333	13503	1	1	1	1	0	7
1	13668	14031	1	1	1	2	0	15
1	14191	14289	1	1	1	3	0	21
1	14403	14698	1	1	1	3	0	22
1	15138	15351	1	1	1	7	0	24
1	15428	15675	1	1	1	3	0	15
1	18913	19484	1	1	1	4	0	23
1	19713	19805	1	1	1	1	0	14
1	19889	20024	1	1	1	1	0	7
1	20526	20659	1	1	1	1	0	23
1	22290	22364	1	1	1	2	0	16
1	22523	22613	1	1	1	3	0	13
1	27956	29800	1	1	1	2	0	16
1	29954	30079	1	1	1	4	0	19
1	30173	31228	1	1	1	13	0	23
1	31295	31399	1	1	1	2	0	23
1	31315	41389	1	1	0	1	0	19
1	31526	31658	1	1	1	5	0	20
1	31741	31813	1	1	1	2	0	20
1	31906	32109	1	1	1	7	0	21
1	32244	32377	1	3	1	3	0	22
1	32484	32982	1	1	1	2	0	14
1	33142	33505	1	1	1	1	0	13
1	33580	34120	1	1	1	1	0	15
1	36879	37983	1	1	1	3	0	23
1	38645	38757	1	1	1	5	0	21
1	38645	40303	1	1	0	1	0	15
1	38877	38980	1	1	1	8	0	23
1	39046	41389	1	1	0	0	1	25
1	40062	40318	2	2	1	1	0	13
1	40440	40796	2	2	1	1	0	10
1	40985	41250	2	2	1	1	0	22
1	41573	41933	2	2	1	5	0	24
1	42257	44331	2	2	0	1	0	18
1	42702	43287	2	2	1	3	0	17
1	43431	44331	2	2	1	1	0	7
1	45551	45787	2	2	1	4	0	20
1	46372	47420	2	2	1	2	0	21
1	47808	47952	2	2	1	2	0	6
1	48073	48434	2	2	1	4	0	23
1	55667	55746	2	2	0	1	0	23
1	55894	60986	2	2	0	1	0	20
1	63065	64756	2	2	1	1	0	15
1	63171	99976	2	2	0	0	1	24
1	67549	67620	2	2	1	4	0	23
1	67754	67833	2	2	1	2	0	11
1	67951	68048	2	2	1	3	0	14
1	68214	68861	2	2	1	7	0	25
1	69076	69270	2	2	1	4	0	24
1	69441	71432	2	2	1	1	0	13
1	69444	71432	2	2	1	1	0	16
1	139770	140308	1	1	1	2	0	10
1	148507	148586	1	1	1	1	0	8
1	152406	152662	2	2	1	8	0	19
1	152787	152865	2	2	1	3	0	18
1	152992	153153	2	2	1	4	0	24
1	153228	153451	2	2	1	6	0	22
1	153553	153771	2	2	1	3	0	18
1	154162	154355	2	2	1	9	0	22
1	154460	154605	2	2	1	9	0	22
1	154661	154760	2	2	1	4	0	18
1	154803	154900	2	6	1	1	0	12
1	154967	155881	2	2	1	2	0	15
1	155956	156159	2	2	1	5	0	23
1	156250	156339	2	2	1	3	0	21
1	158137	160185	1	1	1	11	0	17
1	160302	160728	1	1	1	2	0	16
1	161076	161168	1	1	1	2	0	21
1	161243	161342	1	1	1	1	0	11
1	161506	161868	1	1	1	2	0	11
1	162370	162506	1	1	1	5	0	20
1	162626	162727	1	1	1	1	0	12
1	162921	163098	1	1	1	2	0	8
1	163204	164115	1	1	1	7	0	21
1	164227	164437	1	1	1	4	0	15
1	164524	165168	1	1	1	2	0	24
1	165277	165394	1	1	1	4	0	10
1	165509	166917	1	1	1	0	1	3
1	167024	167306	1	1	1	3	0	13
1	167480	167688	1	1	0	5	0	21
1	167842	168079	1	1	0	1	0	20
1	177185	177287	1	1	0	1	0	24
1	177479	177561	1	1	1	1	0	23
1	181804	182118	1	1	1	1	0	20
1	185423	186268	2	2	1	2	0	16
1	186455	186842	2	2	1	1	0	21
1	187732	188684	2	2	1	1	0	3
1	188810	189650	2	2	1	1	0	16
1	190217	191710	2	2	1	0	1	4
1	209307	210262	2	2	1	2	0	24
1	211658	212015	2	2	1	3	0	17
1	212185	213061	2	2	1	1	0	15
1	218911	219287	1	1	1	4	0	22
1	222829	223506	1	1	1	2	0	15
1	223587	224073	1	1	1	4	0	17
1	224224	224993	1	1	1	1	0	23
1	227379	230294	1	1	1	3	0	22
1	230375	232964	1	1	1	11	0	25
1	233026	234084	1	1	1	3	0	13
1	234195	235302	1	1	1	3	0	21
1	235404	236208	1	1	1	4	0	22
1	236375	236815	1	1	1	1	0	14
1	236963	237096	1	1	1	17	0	24
1	237166	237272	1	1	1	5	0	19
1	237425	238007	1	1	1	2	0	8
1	238175	238626	1	1	1	1	0	9
1	238679	241280	1	1	1	6	0	24
1	260147	260877	1	1	1	7	0	23
1	260985	262698	1	1	1	15	0	23
1	262789	263434	1	1	1	17	0	25
1	263554	264300	1	1	1	5	0	21
1	264421	264494	1	1	1	11	0	22
1	264577	264800	1	1	1	8	1	17
1	264869	264982	1	1	1	11	0	23
1	265058	265794	1	1	1	14	0	23
1	265847	266480	1	1	1	9	0	19
1	266569	266935	1	1	1	12	0	18
1	267066	267255	1	1	1	15	0	24
1	267376	267899	1	1	1	13	0	21
1	268053	268686	1	1	1	19	0	23
1	268835	269303	1	1	1	6	0	17
1	269404	269572	1	1	1	2	0	20
1	269931	270286	1	1	1	11	0	21
1	270344	270437	1	1	1	7	0	21
1	270648	271012	1	1	1	14	0	23
1	271088	271590	1	1	1	6	0	22
1	271660	271758	1	1	1	8	0	21
1	271891	272114	1	1	1	20	1	23
1	272293	273578	1	1	1	15	0	23
1	273725	273806	1	1	1	13	0	22
1	274080	274441	1	1	1	13	7	24
1	274655	275337	1	1	1	24	0	24
1	275479	276136	1	1	1	10	1	19
1	276338	276816	1	1	1	19	0	24
1	276919	277007	1	1	1	24	0	23
1	277092	277588	1	1	1	12	0	19
1	277862	278219	1	1	1	4	7	23
1	278433	278718	1	1	1	11	0	21
1	278788	279737	1	1	1	7	0	14
1	279822	280233	1	1	1	6	0	19
1	280357	280517	1	1	1	6	0	23
1	280710	281043	1	1	1	9	0	19
1	281245	281586	1	1	1	10	2	19
1	281245	282712	1	1	0	1	6	19
1	281779	282712	1	1	1	1	6	19
1	282893	283298	1	1	1	7	0	18
1	283479	283841	1	1	1	16	0	19
1	283980	285261	1	1	1	17	0	24
1	285355	285643	1	1	1	1	0	14
1	285728	286029	1	1	1	11	0	18
1	286147	286347	1	1	1	1	0	24
1	286516	287083	1	1	1	3	0	22
1	287186	287850	1	1	1	16	0	23
1	287932	288108	1	1	1	10	1	25
1	288211	288294	1	1	1	8	1	22
1	288478	288770	1	1	1	19	0	22
1	288987	289462	1	1	1	5	0	20
1	289670	290260	1	1	1	11	0	23
1	290465	290845	1	1	1	18	0	25
1	290993	291653	1	1	1	3	0	3
1	291767	292544	1	1	1	10	0	22
1	292643	293398	1	1	1	15	0	21
1	293505	293855	1	1	1	16	0	25
1	294137	295600	1	1	1	3	4	19
1	316227	317590	2	2	1	1	0	12
1	317734	318596	2	2	1	1	0	15
1	319417	320859	2	2	1	1	0	24
1	323574	323836	2	2	1	2	0	8
1	326135	330093	2	2	1	2	0	18
1	330217	333110	2	2	1	1	0	12
1	333278	337907	2	2	1	4	0	13
1	338069	338137	2	2	1	1	0	13
1	343873	344154	2	2	1	4	0	22
1	344384	344484	2	2	1	1	0	9
1	345835	345973	2	2	1	6	0	18
1	346139	347925	2	2	1	4	0	24
1	348571	349252	2	2	1	1	0	15
1	350174	350783	2	2	1	1	0	11
1	352460	353897	2	2	1	1	0	4
1	357901	360312	2	2	1	1	0	11
1	360497	361283	2	2	1	4	0	23
1	361388	361558	2	2	1	2	0	11
1	361768	361922	2	2	1	2	0	7
1	362006	362422	2	2	1	2	0	9
1	362530	365188	2	2	1	2	0	24
1	365263	365342	2	2	1	1	0	13
1	365897	366546	2	2	1	2	0	20
1	368143	369352	2	2	1	1	0	4
1	369428	369498	2	2	1	2	0	14
1	369614	369940	2	2	1	3	0	22
1	370090	370590	2	2	1	4	0	19
1	370748	371543	2	2	1	3	0	25
1	371649	372384	2	2	1	1	0	10
1	377260	378929	2	2	1	1	0	22
1	385221	388695	2	2	1	1	0	18
1	388791	391780	2	2	1	6	0	24
1	391885	392307	2	2	1	3	0	15
1	392426	411191	2	2	1	1	1	20
1	419122	420172	1	1	1	4	0	20
1	420302	420972	1	1	1	1	0	19
1	421069	421747	1	1	1	1	0	15
1	421853	422013	1	1	1	4	0	8
1	422139	422574	1	1	1	7	0	22
1	422739	423087	1	1	1	4	0	20
1	425153	425655	1	1	1	3	0	19
1	425784	426638	1	1	1	2	0	24
1	426888	427000	1	1	1	2	0	20
1	427117	428134	1	1	1	6	0	24
1	428307	428811	1	1	1	3	0	11
1	428970	429537	1	1	1	1	0	13
1	429615	430359	1	1	1	1	0	8
1	430467	430902	1	1	1	2	2	19
1	431058	431406	1	1	1	1	0	5
1	431524	431718	1	1	1	3	0	20
1	431820	432255	1	1	1	2	0	24
1	432353	433128	1	1	1	6	0	24
1	433267	433591	1	1	1	2	0	15
1	433837	435142	1	1	1	5	0	11
1	435222	438676	1	1	1	2	0	15
1	435222	438679	1	1	0	2	0	19
1	435222	439455	1	1	0	2	0	12
1	439605	440096	1	1	1	4	0	20
1	440194	440598	1	1	1	2	0	18
1	440730	441239	1	1	1	5	0	14
1	441448	441723	1	1	1	3	0	23
1	441844	442053	1	1	1	1	0	20
1	477128	477811	2	2	1	1	0	25
1	481976	521240	2	2	0	0	1	17
1	483876	484061	2	2	1	1	0	10
1	484274	484367	2	2	1	1	0	5
1	484594	486291	2	2	1	3	0	21
1	486858	487095	2	2	1	1	0	3
1	487280	488323	2	2	1	2	0	19
1	488468	489095	2	2	1	1	0	20
1	489151	489249	2	2	1	2	0	23
1	489352	489738	2	2	1	3	0	20
1	489855	492071	2	2	1	3	0	12
1	496347	496698	1	1	1	9	0	25
1	497133	499139	1	1	1	1	0	15
1	499340	501293	1	1	1	1	0	18
1	501423	501910	1	1	1	1	0	12
1	502128	503867	1	1	1	2	0	12
1	509495	509675	2	2	1	3	0	24
1	515651	517499	1	1	1	2	0	23
1	524879	525887	1	1	1	3	0	13
1	525960	527175	1	1	1	11	0	24
1	527325	528432	1	1	1	6	0	22
1	528727	530300	1	1	1	9	0	24
1	534300	537273	1	1	1	1	0	13
1	537329	540231	1	1	1	1	0	4
1	540326	541016	1	1	1	2	0	18
1	541086	543728	1	1	1	3	0	24
1	543859	544318	1	1	1	3	0	24
1	580846	582243	1	1	1	1	0	14
1	582454	586079	1	1	1	1	0	13
1	586220	586759	1	1	1	1	0	10
1	586860	587171	1	1	1	9	0	24
1	587240	588236	1	1	1	1	0	17
1	588350	588475	1	1	1	3	0	13
1	588542	589010	1	1	1	1	1	8
1	589165	590088	1	1	1	4	0	20
1	590137	591173	1	1	1	3	0	19
1	601980	602990	1	1	1	1	0	15
1	605271	606094	1	1	1	1	0	4
1	606167	606353	1	1	1	1	0	22
1	610785	611186	2	2	1	9	0	25
1	611312	613015	2	2	1	8	0	16
1	621476	621564	2	2	1	7	0	24
1	621712	622016	2	2	1	8	0	20
1	622100	624539	2	2	1	6	1	23
1	624594	625676	2	2	1	5	0	22
1	626679	628681	2	2	1	2	0	19
1	628536	628573	1	1	0	0	1	18
1	628536	628630	1	1	0	0	1	18
1	628841	629585	2	2	1	4	0	21
1	629661	630206	2	2	1	7	0	19
1	630341	633233	2	2	1	1	0	10
1	630341	633239	2	2	0	1	0	12
1	630341	634787	2	2	1	1	0	13
1	634997	635669	2	2	1	1	0	21
1	635861	635999	2	2	1	3	0	12
1	636113	637358	2	2	1	1	0	18
1	637489	638268	2	2	1	5	0	23
1	638437	656633	2	2	1	4	0	19
1	660811	661461	2	2	1	6	0	20
1	661623	665060	2	2	1	4	0	18
1	662420	662663	1	1	0	0	1	16
1	662500	662663	1	1	0	0	2	23
1	665161	669456	2	2	1	18	0	24
1	673285	673605	2	2	1	0	4	5
1	696615	700120	2	2	1	1	0	10
1	923465	923663	2	2	0	0	1	20
1	963345	965201	1	1	1	4	0	25
1	965344	965505	1	1	1	7	1	19
1	965593	967033	1	1	1	1	0	13
1	967125	968355	1	1	1	2	0	16
1	968440	970238	1	1	1	5	1	23
1	970381	970505	1	1	1	4	0	22
1	972977	973104	2	2	0	1	0	16
1	977546	977994	2	2	1	9	0	20
1	978697	980559	2	2	1	21	0	22
