19	36679043	36726375	2	2	0	1	0	15
4	55758070	55777290	2	2	0	0	1	21
4	55758070	55793487	2	2	0	0	1	21
4	55758271	55777292	1	1	0	0	1	16
4	55758271	55793489	1	1	0	0	1	16
4	55777352	55793487	2	2	0	0	1	21
4	55777352	55809047	2	2	0	0	1	21
4	55777553	55793489	1	1	0	0	1	16
4	55777553	55809049	1	1	0	0	1	16
4	55783046	55799245	1	1	0	0	1	22
4	55783046	55827377	1	1	0	0	1	22
4	55793549	55809047	2	2	0	0	1	21
4	55793750	55809049	1	1	0	0	1	16
4	55799242	55827377	1	1	0	0	1	22
4	68563517	68563614	1	1	0	1	0	23
4	68569443	68569505	2	4	1	11	49	3
4	77551451	77563002	1	1	0	0	1	21
4	77551459	77562731	1	1	0	0	1	22
4	77551483	77563034	2	2	0	0	3	25
4	77551505	77563056	1	1	0	0	1	18
5	815047	826700	2	2	0	0	1	23
5	815069	826722	1	1	0	0	1	18
5	821207	832857	2	2	0	0	1	22
5	821267	832914	2	2	0	0	3	24
5	825111	836758	2	2	0	0	1	15
5	825301	826447	2	2	0	0	1	21
5	53178661	53312750	1	1	0	108	0	12
7	3160	4324	2	4	0	0	1	14
7	3435	4581	1	1	0	0	1	21
KN150411.1	11183	17550	1	1	0	1	0	18
KN150411.1	11200	12363	1	3	0	0	1	14
KN149861.1	8007	9166	2	2	0	0	1	21
