1	59350536	59375416	2	2	0	1	0	20
13	30248909	30251844	1	1	0	0	1	24
15	42167646	42186872	2	4	0	0	1	12
17	1005817	1046650	1	3	0	0	1	18
17	10065990	10066524	2	2	1	0	1	3
24	36119031	36183174	2	2	0	0	2	12
3	6875598	6878765	2	2	0	1	0	12
4	55782972	55799168	1	1	0	0	1	18
4	55782972	55827300	1	1	0	0	1	18
4	55799168	55827300	1	1	0	0	1	18
4	77551451	77563002	1	1	0	0	1	23
5	821267	832914	2	2	0	0	6	24
5	821284	832931	2	2	0	0	2	19
5	825104	836749	1	3	0	0	2	19
5	826012	864576	1	1	0	1	0	12
5	53178661	53312750	1	1	0	195	0	12
7	8929	305191	2	2	0	2	8	14
KN150411.1	11783	18149	2	2	0	0	1	12
